Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1609502400000,2021-01-01 12:00:00,23,13,10,-69,160.43,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1609588800000,2021-01-02 12:00:00,66,47,19,-198,976.93,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1609675200000,2021-01-03 12:00:00,77,59,18,-231,1831.85,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1609761600000,2021-01-04 12:00:00,66,48,18,-198,1105.32,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1609848000000,2021-01-05 12:00:00,64,47,17,-192,1175.47,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1609934400000,2021-01-06 12:00:00,66,41,25,-198,699.15,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610020800000,2021-01-07 12:00:00,83,65,18,-249,1369.4,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610107200000,2021-01-08 12:00:00,79,60,19,-237,1261.14,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610193600000,2021-01-09 12:00:00,45,32,13,-135,709,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610280000000,2021-01-10 12:00:00,116,92,24,-348,2055.57,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610366400000,2021-01-11 12:00:00,137,104,33,-411,2585.49,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610452800000,2021-01-12 12:00:00,90,68,22,-270,1379.38,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610539200000,2021-01-13 12:00:00,47,27,20,-141,265.51,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610625600000,2021-01-14 12:00:00,40,24,16,-120,353.77,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610712000000,2021-01-15 12:00:00,73,49,24,-219,1087.51,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610798400000,2021-01-16 12:00:00,55,42,13,-165,1007.36,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610884800000,2021-01-17 12:00:00,40,27,13,-120,589.38,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1610971200000,2021-01-18 12:00:00,34,21,13,-102,458.01,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611057600000,2021-01-19 12:00:00,50,33,17,-150,735.28,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611144000000,2021-01-20 12:00:00,61,44,17,-183,1104.13,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611230400000,2021-01-21 12:00:00,96,73,23,-288,1596.61,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611316800000,2021-01-22 12:00:00,53,35,18,-159,553.46,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611403200000,2021-01-23 12:00:00,30,11,19,-90,20.74,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611489600000,2021-01-24 12:00:00,41,24,17,-123,514.32,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611576000000,2021-01-25 12:00:00,54,41,13,-162,866.46,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611662400000,2021-01-26 12:00:00,51,34,17,-153,606.25,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611748800000,2021-01-27 12:00:00,67,43,24,-201,947.52,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611835200000,2021-01-28 12:00:00,65,45,20,-195,933.56,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1611921600000,2021-01-29 12:00:00,87,61,26,-261,1300.77,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1612008000000,2021-01-30 12:00:00,31,20,11,-93,396.63,28646.4,-5661,22985.4
