Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1627819200000,2021-08-01 12:00:00,21,12,9,-63,282.03,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1627905600000,2021-08-02 12:00:00,22,13,9,-66,414.2,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1627992000000,2021-08-03 12:00:00,18,10,8,-54,235.04,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628078400000,2021-08-04 12:00:00,18,14,4,-54,470.17,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628164800000,2021-08-05 12:00:00,35,24,11,-105,804.98,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628251200000,2021-08-06 12:00:00,25,15,10,-75,511.13,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628337600000,2021-08-07 12:00:00,28,19,9,-84,480.23,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628424000000,2021-08-08 12:00:00,34,19,15,-102,502.02,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628510400000,2021-08-09 12:00:00,23,13,10,-69,278.47,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628596800000,2021-08-10 12:00:00,19,10,9,-57,132.52,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628683200000,2021-08-11 12:00:00,18,11,7,-54,313.45,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628769600000,2021-08-12 12:00:00,17,10,7,-51,278.72,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628856000000,2021-08-13 12:00:00,8,5,3,-24,96.28,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1628942400000,2021-08-14 12:00:00,16,8,8,-48,194.69,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629028800000,2021-08-15 12:00:00,20,9,11,-60,186.35,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629115200000,2021-08-16 12:00:00,23,13,10,-69,232.34,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629201600000,2021-08-17 12:00:00,19,9,10,-57,196.82,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629288000000,2021-08-18 12:00:00,24,12,12,-72,339.93,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629374400000,2021-08-19 12:00:00,12,8,4,-36,233.96,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629460800000,2021-08-20 12:00:00,12,6,6,-36,79.46,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629547200000,2021-08-21 12:00:00,16,7,9,-48,111.79,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629633600000,2021-08-22 12:00:00,11,7,4,-33,131.16,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629720000000,2021-08-23 12:00:00,11,3,8,-33,-25.25,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629806400000,2021-08-24 12:00:00,18,9,9,-54,115.26,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629892800000,2021-08-25 12:00:00,20,9,11,-60,293.66,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1629979200000,2021-08-26 12:00:00,17,9,8,-51,145.22,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1630065600000,2021-08-27 12:00:00,11,6,5,-33,199.97,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1630152000000,2021-08-28 12:00:00,12,8,4,-36,234.15,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1630238400000,2021-08-29 12:00:00,13,6,7,-39,141.33,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1630324800000,2021-08-30 12:00:00,19,9,10,-57,225.23,7835.31,-1680,6155.31
