Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1635768000000,2021-11-01 12:00:00,20,12,8,-60,259.46,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1635854400000,2021-11-02 12:00:00,10,5,5,-30,34.54,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1635940800000,2021-11-03 12:00:00,17,11,6,-51,225.19,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636027200000,2021-11-04 12:00:00,22,10,12,-66,51.51,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636113600000,2021-11-05 12:00:00,16,13,3,-48,368.18,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636200000000,2021-11-06 12:00:00,15,6,9,-45,-28.09,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636286400000,2021-11-07 12:00:00,17,11,6,-51,336.59,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636372800000,2021-11-08 12:00:00,17,9,8,-51,189.73,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636459200000,2021-11-09 12:00:00,15,9,6,-45,167.07,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636545600000,2021-11-10 12:00:00,32,16,16,-96,261.41,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636632000000,2021-11-11 12:00:00,14,6,8,-42,9.01000000000001,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636718400000,2021-11-12 12:00:00,16,7,9,-48,66.04,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636804800000,2021-11-13 12:00:00,14,8,6,-42,106.63,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636891200000,2021-11-14 12:00:00,13,8,5,-39,233.74,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1636977600000,2021-11-15 12:00:00,32,23,9,-96,664.63,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637064000000,2021-11-16 12:00:00,36,20,16,-108,491.83,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637150400000,2021-11-17 12:00:00,22,14,8,-66,345.88,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637236800000,2021-11-18 12:00:00,40,21,19,-120,395.88,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637323200000,2021-11-19 12:00:00,15,8,7,-45,80.09,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637409600000,2021-11-20 12:00:00,14,7,7,-42,117.87,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637496000000,2021-11-21 12:00:00,19,10,9,-57,185.98,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637582400000,2021-11-22 12:00:00,43,25,18,-129,560.87,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637668800000,2021-11-23 12:00:00,14,10,4,-42,266.37,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637755200000,2021-11-24 12:00:00,19,13,6,-57,314.82,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637841600000,2021-11-25 12:00:00,32,20,12,-96,564.07,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1637928000000,2021-11-26 12:00:00,22,11,11,-66,103.82,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1638014400000,2021-11-27 12:00:00,21,8,13,-63,73.24,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1638100800000,2021-11-28 12:00:00,22,10,12,-66,189.56,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1638187200000,2021-11-29 12:00:00,26,16,10,-78,477.7,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.6,1638273600000,2021-11-30 12:00:00,31,18,13,-93,426.03,7539.65,-1938,5601.65
