Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1635768000000,2021-11-01 12:00:00,23,17,6,-69,353.56,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1635854400000,2021-11-02 12:00:00,18,10,8,-54,154.57,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1635940800000,2021-11-03 12:00:00,15,9,6,-45,94.15,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636027200000,2021-11-04 12:00:00,27,14,13,-81,136.82,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636113600000,2021-11-05 12:00:00,19,13,6,-57,241.47,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636200000000,2021-11-06 12:00:00,12,9,3,-36,116.07,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636286400000,2021-11-07 12:00:00,18,10,8,-54,167.5,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636372800000,2021-11-08 12:00:00,22,16,6,-66,257.78,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636459200000,2021-11-09 12:00:00,18,13,5,-54,258.56,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636545600000,2021-11-10 12:00:00,34,26,8,-102,519.51,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636632000000,2021-11-11 12:00:00,23,16,7,-69,298.16,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636718400000,2021-11-12 12:00:00,21,14,7,-63,259.82,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636804800000,2021-11-13 12:00:00,20,10,10,-60,117.51,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636891200000,2021-11-14 12:00:00,17,11,6,-51,267.08,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1636977600000,2021-11-15 12:00:00,31,26,5,-93,557.77,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637064000000,2021-11-16 12:00:00,38,26,12,-114,369.02,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637150400000,2021-11-17 12:00:00,27,17,10,-81,287.2,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637236800000,2021-11-18 12:00:00,43,29,14,-129,571.61,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637323200000,2021-11-19 12:00:00,18,11,7,-54,195.12,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637409600000,2021-11-20 12:00:00,19,12,7,-57,224.37,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637496000000,2021-11-21 12:00:00,25,15,10,-75,258.72,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637582400000,2021-11-22 12:00:00,38,29,9,-114,612.32,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637668800000,2021-11-23 12:00:00,23,14,9,-69,266.09,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637755200000,2021-11-24 12:00:00,27,19,8,-81,344.83,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637841600000,2021-11-25 12:00:00,30,24,6,-90,437.9,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1637928000000,2021-11-26 12:00:00,25,18,7,-75,337.38,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1638014400000,2021-11-27 12:00:00,24,11,13,-72,146.78,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1638100800000,2021-11-28 12:00:00,26,15,11,-78,199.96,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1638187200000,2021-11-29 12:00:00,33,23,10,-99,556.88,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.5,0.4,1638273600000,2021-11-30 12:00:00,34,19,15,-102,309.35,8917.86,-2244,6673.86
