Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617278400000,2021-04-01 12:00:00,13,9,4,-39,190.25,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617364800000,2021-04-02 12:00:00,15,3,12,-45,-44.13,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617451200000,2021-04-03 12:00:00,14,6,8,-42,109.82,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617537600000,2021-04-04 12:00:00,13,5,8,-39,58.34,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617624000000,2021-04-05 12:00:00,11,7,4,-33,223.28,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617710400000,2021-04-06 12:00:00,23,13,10,-69,287.71,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617796800000,2021-04-07 12:00:00,20,8,12,-60,125.74,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617883200000,2021-04-08 12:00:00,13,4,9,-39,50.81,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617969600000,2021-04-09 12:00:00,14,9,5,-42,182.33,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618056000000,2021-04-10 12:00:00,18,7,11,-54,132.1,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618142400000,2021-04-11 12:00:00,14,8,6,-42,173.71,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618228800000,2021-04-12 12:00:00,21,9,12,-63,185.79,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618315200000,2021-04-13 12:00:00,20,10,10,-60,259.91,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618401600000,2021-04-14 12:00:00,20,8,12,-60,60.27,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618488000000,2021-04-15 12:00:00,18,12,6,-54,324.48,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618574400000,2021-04-16 12:00:00,17,7,10,-51,87.09,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618660800000,2021-04-17 12:00:00,48,33,15,-144,1054.1,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618747200000,2021-04-18 12:00:00,23,11,12,-69,231.87,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618833600000,2021-04-19 12:00:00,38,25,13,-114,810.58,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1618920000000,2021-04-20 12:00:00,24,14,10,-72,337.5,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619006400000,2021-04-21 12:00:00,33,23,10,-99,833.56,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619092800000,2021-04-22 12:00:00,52,34,18,-156,1020.02,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619179200000,2021-04-23 12:00:00,34,21,13,-102,604.1,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619265600000,2021-04-24 12:00:00,21,10,11,-63,176.17,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619352000000,2021-04-25 12:00:00,32,20,12,-96,681.8,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619438400000,2021-04-26 12:00:00,23,10,13,-69,223.34,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619524800000,2021-04-27 12:00:00,17,10,7,-51,205.5,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619611200000,2021-04-28 12:00:00,22,13,9,-66,316.68,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619697600000,2021-04-29 12:00:00,18,9,9,-54,197.73,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1619784000000,2021-04-30 12:00:00,21,14,7,-63,361.85,9462.3,-2010,7452.3
