Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1614600000000,2021-03-01 12:00:00,35,19,16,-105,429.09,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1614686400000,2021-03-02 12:00:00,24,15,9,-72,423.63,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1614772800000,2021-03-03 12:00:00,36,29,7,-108,922.41,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1614859200000,2021-03-04 12:00:00,37,22,15,-111,515.88,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1614945600000,2021-03-05 12:00:00,22,11,11,-66,279.4,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615032000000,2021-03-06 12:00:00,24,11,13,-72,258.73,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615118400000,2021-03-07 12:00:00,26,15,11,-78,447.13,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615204800000,2021-03-08 12:00:00,24,15,9,-72,475.91,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615291200000,2021-03-09 12:00:00,24,13,11,-72,436.3,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615377600000,2021-03-10 12:00:00,34,19,15,-102,504.08,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615464000000,2021-03-11 12:00:00,26,11,15,-78,156.55,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615550400000,2021-03-12 12:00:00,30,18,12,-90,441.33,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615636800000,2021-03-13 12:00:00,19,9,10,-57,201.57,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615723200000,2021-03-14 12:00:00,25,17,8,-75,628.38,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615809600000,2021-03-15 12:00:00,43,33,10,-129,1005.14,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615896000000,2021-03-16 12:00:00,24,14,10,-72,343.98,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1615982400000,2021-03-17 12:00:00,26,13,13,-78,211.71,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616068800000,2021-03-18 12:00:00,26,15,11,-78,630.4,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616155200000,2021-03-19 12:00:00,19,10,9,-57,103.88,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616241600000,2021-03-20 12:00:00,18,14,4,-54,369.25,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616328000000,2021-03-21 12:00:00,16,10,6,-48,309.65,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616414400000,2021-03-22 12:00:00,28,15,13,-84,355.65,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616500800000,2021-03-23 12:00:00,27,12,15,-81,291.02,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616587200000,2021-03-24 12:00:00,37,22,15,-111,629.03,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616673600000,2021-03-25 12:00:00,28,19,9,-84,658.73,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616760000000,2021-03-26 12:00:00,17,10,7,-51,288.09,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616846400000,2021-03-27 12:00:00,16,8,8,-48,167.77,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1616932800000,2021-03-28 12:00:00,21,13,8,-63,303.06,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617019200000,2021-03-29 12:00:00,16,9,7,-48,136.47,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1617105600000,2021-03-30 12:00:00,19,9,10,-57,329.58,12253.8,-2301,9952.8
