Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1614600000000,2021-03-01 12:00:00,53,21,32,-159,194.13,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1614686400000,2021-03-02 12:00:00,49,22,27,-147,275.66,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1614772800000,2021-03-03 12:00:00,64,32,32,-192,802.19,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1614859200000,2021-03-04 12:00:00,66,25,41,-198,397.13,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1614945600000,2021-03-05 12:00:00,46,19,27,-138,150.21,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615032000000,2021-03-06 12:00:00,37,15,22,-111,114.59,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615118400000,2021-03-07 12:00:00,40,19,21,-120,377.55,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615204800000,2021-03-08 12:00:00,43,20,23,-129,294.64,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615291200000,2021-03-09 12:00:00,38,20,18,-114,519.11,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615377600000,2021-03-10 12:00:00,55,23,32,-165,242.01,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615464000000,2021-03-11 12:00:00,47,21,26,-141,281.15,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615550400000,2021-03-12 12:00:00,54,23,31,-162,233.08,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615636800000,2021-03-13 12:00:00,33,18,15,-99,370.45,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615723200000,2021-03-14 12:00:00,47,22,25,-141,391.39,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615809600000,2021-03-15 12:00:00,61,34,27,-183,769.49,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615896000000,2021-03-16 12:00:00,46,20,26,-138,295.66,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1615982400000,2021-03-17 12:00:00,40,17,23,-120,214.2,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616068800000,2021-03-18 12:00:00,40,16,24,-120,259.52,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616155200000,2021-03-19 12:00:00,25,11,14,-75,191.9,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616241600000,2021-03-20 12:00:00,33,16,17,-99,337.47,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616328000000,2021-03-21 12:00:00,32,18,14,-96,421.6,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616414400000,2021-03-22 12:00:00,43,23,20,-129,438.35,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616500800000,2021-03-23 12:00:00,34,15,19,-102,212.38,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616587200000,2021-03-24 12:00:00,65,29,36,-195,538.33,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616673600000,2021-03-25 12:00:00,56,26,30,-168,346.45,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616760000000,2021-03-26 12:00:00,30,14,16,-90,189.68,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616846400000,2021-03-27 12:00:00,20,12,8,-60,238.9,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1616932800000,2021-03-28 12:00:00,27,13,14,-81,235.38,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1617019200000,2021-03-29 12:00:00,30,13,17,-90,119.66,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1617105600000,2021-03-30 12:00:00,21,6,15,-63,-44.58,9407.68,-3825,5582.68
