Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633089600000,2021-10-01 12:00:00,20,7,13,-60,-45.02,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633176000000,2021-10-02 12:00:00,13,6,7,-39,45.62,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633262400000,2021-10-03 12:00:00,21,9,12,-63,75.31,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633348800000,2021-10-04 12:00:00,34,15,19,-102,179.67,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633435200000,2021-10-05 12:00:00,33,18,15,-99,333.35,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633521600000,2021-10-06 12:00:00,34,16,18,-102,279.92,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633608000000,2021-10-07 12:00:00,31,16,15,-93,309.89,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633694400000,2021-10-08 12:00:00,24,9,15,-72,70.77,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633780800000,2021-10-09 12:00:00,26,14,12,-78,270.49,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633867200000,2021-10-10 12:00:00,29,16,13,-87,380.98,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1633953600000,2021-10-11 12:00:00,25,12,13,-75,177.53,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634040000000,2021-10-12 12:00:00,37,17,20,-111,242.32,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634126400000,2021-10-13 12:00:00,31,12,19,-93,187.75,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634212800000,2021-10-14 12:00:00,28,12,16,-84,94.11,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634299200000,2021-10-15 12:00:00,31,16,15,-93,345.98,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634385600000,2021-10-16 12:00:00,17,6,11,-51,-6.55,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634472000000,2021-10-17 12:00:00,30,18,12,-90,526.76,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634558400000,2021-10-18 12:00:00,33,13,20,-99,179.06,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634644800000,2021-10-19 12:00:00,19,6,13,-57,-48.99,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634731200000,2021-10-20 12:00:00,34,18,16,-102,555.39,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634817600000,2021-10-21 12:00:00,40,21,19,-120,507.88,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634904000000,2021-10-22 12:00:00,35,18,17,-105,354.19,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1634990400000,2021-10-23 12:00:00,20,5,15,-60,-56.56,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1635076800000,2021-10-24 12:00:00,22,11,11,-66,237.96,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1635163200000,2021-10-25 12:00:00,16,5,11,-48,-37.39,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1635249600000,2021-10-26 12:00:00,38,13,25,-114,16.58,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1635336000000,2021-10-27 12:00:00,32,16,16,-96,289.48,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1635422400000,2021-10-28 12:00:00,43,23,20,-129,534.1,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1635508800000,2021-10-29 12:00:00,26,11,15,-78,180.02,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1635595200000,2021-10-30 12:00:00,22,13,9,-66,237.5,6418.1,-2532,3886.1
