Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625140800000,2021-07-01 12:00:00,39,25,14,-117,514.08,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625227200000,2021-07-02 12:00:00,30,13,17,-90,219.51,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625313600000,2021-07-03 12:00:00,16,7,9,-48,42.09,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625400000000,2021-07-04 12:00:00,20,13,7,-60,387.26,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625486400000,2021-07-05 12:00:00,35,22,13,-105,672.9,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625572800000,2021-07-06 12:00:00,31,10,21,-93,-66.09,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625659200000,2021-07-07 12:00:00,28,10,18,-84,94.33,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625745600000,2021-07-08 12:00:00,29,13,16,-87,123.46,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625832000000,2021-07-09 12:00:00,19,7,12,-57,50.64,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1625918400000,2021-07-10 12:00:00,20,9,11,-60,93.04,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626004800000,2021-07-11 12:00:00,18,8,10,-54,48.6,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626091200000,2021-07-12 12:00:00,21,8,13,-63,41.02,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626177600000,2021-07-13 12:00:00,27,12,15,-81,180.45,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626264000000,2021-07-14 12:00:00,21,12,9,-63,221.06,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626350400000,2021-07-15 12:00:00,29,13,16,-87,66.12,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626436800000,2021-07-16 12:00:00,25,11,14,-75,142.77,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626523200000,2021-07-17 12:00:00,20,9,11,-60,168.69,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626609600000,2021-07-18 12:00:00,21,9,12,-63,87.86,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626696000000,2021-07-19 12:00:00,27,9,18,-81,9.66000000000003,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626782400000,2021-07-20 12:00:00,27,11,16,-81,181.54,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626868800000,2021-07-21 12:00:00,41,15,26,-123,-13.97,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1626955200000,2021-07-22 12:00:00,19,8,11,-57,34.26,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627041600000,2021-07-23 12:00:00,18,10,8,-54,140.94,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627128000000,2021-07-24 12:00:00,24,11,13,-72,225.56,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627214400000,2021-07-25 12:00:00,53,29,24,-159,990.93,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627300800000,2021-07-26 12:00:00,61,29,32,-183,521.5,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627387200000,2021-07-27 12:00:00,64,29,35,-192,441.07,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627473600000,2021-07-28 12:00:00,52,28,24,-156,600.88,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627560000000,2021-07-29 12:00:00,28,12,16,-84,219.97,,,
BTCUSDT,1,5000,5,0,0.15,0.05,0.8,0.4,1627646400000,2021-07-30 12:00:00,39,19,20,-117,498.81,6938.94,-2706,4232.94
