Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1609502400000,2021-01-01 12:00:00,19,7,12,-57,18.33,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1609588800000,2021-01-02 12:00:00,50,32,18,-150,998.46,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1609675200000,2021-01-03 12:00:00,64,42,22,-192,1883.24,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1609761600000,2021-01-04 12:00:00,53,32,21,-159,1004.11,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1609848000000,2021-01-05 12:00:00,52,29,23,-156,954.95,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1609934400000,2021-01-06 12:00:00,51,26,25,-153,683.56,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610020800000,2021-01-07 12:00:00,58,40,18,-174,1250.44,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610107200000,2021-01-08 12:00:00,60,40,20,-180,1169.34,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610193600000,2021-01-09 12:00:00,37,24,13,-111,706.14,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610280000000,2021-01-10 12:00:00,96,64,32,-288,2207.21,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610366400000,2021-01-11 12:00:00,111,80,31,-333,2948.75,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610452800000,2021-01-12 12:00:00,73,48,25,-219,1507.54,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610539200000,2021-01-13 12:00:00,40,17,23,-120,215.04,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610625600000,2021-01-14 12:00:00,35,19,16,-105,457.22,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610712000000,2021-01-15 12:00:00,53,32,21,-159,854.82,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610798400000,2021-01-16 12:00:00,53,32,21,-159,834.839999999999,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610884800000,2021-01-17 12:00:00,36,20,16,-108,592.72,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1610971200000,2021-01-18 12:00:00,29,14,15,-87,368.58,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611057600000,2021-01-19 12:00:00,44,25,19,-132,780.18,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611144000000,2021-01-20 12:00:00,52,29,23,-156,945.82,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611230400000,2021-01-21 12:00:00,87,59,28,-261,1862.73,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611316800000,2021-01-22 12:00:00,41,26,15,-123,565.33,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611403200000,2021-01-23 12:00:00,30,9,21,-90,41.3,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611489600000,2021-01-24 12:00:00,30,14,16,-90,481.19,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611576000000,2021-01-25 12:00:00,38,26,12,-114,848.21,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611662400000,2021-01-26 12:00:00,46,27,19,-138,666.54,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611748800000,2021-01-27 12:00:00,55,31,24,-165,1016.04,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611835200000,2021-01-28 12:00:00,54,33,21,-162,993.01,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1611921600000,2021-01-29 12:00:00,71,43,28,-213,1347.57,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.3,1612008000000,2021-01-30 12:00:00,24,12,12,-72,279.14,28482.35,-4626,23856.35
